FIPS Country Code	FIPS ADM1 Code	ADM1 Name	Region
MK	B5	Vitolište	2 - Eastern Europe
MK	B6	Vraneštica	2 - Eastern Europe
MK	B7	Vrap?ište	2 - Eastern Europe
MK	B8	Vratnica	2 - Eastern Europe
MK	B9	Vrutok	2 - Eastern Europe
MK	C1	Zajas	2 - Eastern Europe
MK	C2	Zelenikovo	2 - Eastern Europe
MK	C3	Želino	2 - Eastern Europe
MK	C4	Žitoše	2 - Eastern Europe
MK	C5	Zletovo	2 - Eastern Europe
MK	C6	Zrnovci	2 - Eastern Europe
ML	00	Mali (general)	3 - Africa/Middle East
ML	01	Bamako	3 - Africa/Middle East
ML	02	(ML02)	3 - Africa/Middle East
ML	03	Kayes	3 - Africa/Middle East
ML	04	Mopti	3 - Africa/Middle East
ML	05	Ségou	3 - Africa/Middle East
ML	06	Sikasso	3 - Africa/Middle East
ML	07	Koulikoro	3 - Africa/Middle East
ML	08	Tombouctou	3 - Africa/Middle East
ML	09	Gao	3 - Africa/Middle East
ML	10	Kidal	3 - Africa/Middle East
MN	00	Monaco (general)	1 - Americas/Western Europe
MO	00	Morocco (general)	3 - Africa/Middle East
MO	01	(MO01)	3 - Africa/Middle East
MO	02	(MO02)	3 - Africa/Middle East
MO	03	(MO03)	3 - Africa/Middle East
MO	04	(MO04)	3 - Africa/Middle East
MO	05	(MO05)	3 - Africa/Middle East
MO	06	(MO06)	3 - Africa/Middle East
MO	07	(MO07)	3 - Africa/Middle East
MO	08	(MO08)	3 - Africa/Middle East
MO	09	(MO09)	3 - Africa/Middle East
MO	10	(MO10)	3 - Africa/Middle East
MO	11	(MO11)	3 - Africa/Middle East
MO	12	(MO12)	3 - Africa/Middle East
MO	13	(MO13)	3 - Africa/Middle East
MO	14	(MO14)	3 - Africa/Middle East
MO	15	(MO15)	3 - Africa/Middle East
MO	16	(MO16)	3 - Africa/Middle East
MO	17	(MO17)	3 - Africa/Middle East
MO	18	(MO18)	3 - Africa/Middle East
MO	19	(MO19)	3 - Africa/Middle East
MO	20	(MO20)	3 - Africa/Middle East
MO	21	(MO21)	3 - Africa/Middle East
MO	22	(MO22)	3 - Africa/Middle East
MO	23	(MO23)	3 - Africa/Middle East
MO	24	(MO24)	3 - Africa/Middle East
MO	25	(MO25)	3 - Africa/Middle East
MO	26	(MO26)	3 - Africa/Middle East
MO	27	(MO27)	3 - Africa/Middle East
MO	29	(MO29)	3 - Africa/Middle East
MO	30	(MO30)	3 - Africa/Middle East
MO	32	(MO32)	3 - Africa/Middle East
MO	33	(MO33)	3 - Africa/Middle East
MO	34	(MO34)	3 - Africa/Middle East
MO	35	(MO35)	3 - Africa/Middle East
MO	36	(MO36)	3 - Africa/Middle East
MO	37	(MO37)	3 - Africa/Middle East
MO	38	(MO38)	3 - Africa/Middle East
MO	39	(MO39)	3 - Africa/Middle East
MO	40	(MO40)	3 - Africa/Middle East
MO	41	(MO41)	3 - Africa/Middle East
MO	42	(MO42)	3 - Africa/Middle East
MO	43	(MO43)	3 - Africa/Middle East
MO	44	(MO44)	3 - Africa/Middle East
MO	45	Grand Casablanca	3 - Africa/Middle East
MO	46	Fès-Boulemane	3 - Africa/Middle East
MO	47	Marrakech-Tensift-Al Haouz	3 - Africa/Middle East
MO	48	Meknès-Tafilalet	3 - Africa/Middle East
MO	49	Rabat-Salé-Zemmour-Zaër	3 - Africa/Middle East
MO	50	Chaouia-Ouardigha	3 - Africa/Middle East
MO	51	Doukkala-Abda	3 - Africa/Middle East
MO	52	Gharb-Chrarda-Beni Hssen	3 - Africa/Middle East
MO	53	Guelmim-Es Smara	3 - Africa/Middle East
MO	54	Oriental	3 - Africa/Middle East
MO	55	Souss-Massa-Drâa	3 - Africa/Middle East
MO	56	Tadla-Azilal	3 - Africa/Middle East
MO	57	Tanger-Tétouan	3 - Africa/Middle East
MO	58	Taza-Al Hoceima-Taounate	3 - Africa/Middle East
MO	59	Laâyoune-Boujdour-Sakia El Hamra	3 - Africa/Middle East
MP	00	Mauritius (general)	1 - Americas/Western Europe
MP	12	Black River	1 - Americas/Western Europe
MP	13	Flacq	1 - Americas/Western Europe
MP	14	Grand Port	1 - Americas/Western Europe
MP	15	Moka	1 - Americas/Western Europe
MP	16	Pamplemousses	1 - Americas/Western Europe
MP	17	Plaines Wilhems	1 - Americas/Western Europe
MP	18	Port Louis	1 - Americas/Western Europe
MP	19	Rivière du Rempart	1 - Americas/Western Europe
MP	20	Savanne	1 - Americas/Western Europe
MP	21	Agalega Islands	1 - Americas/Western Europe
MP	22	Cargados Carajos	1 - Americas/Western Europe
MP	23	Rodrigues	1 - Americas/Western Europe
MR	00	Mauritania (general)	1 - Americas/Western Europe
MR	01	Hodh Ech Chargui	1 - Americas/Western Europe
MR	02	Hodh El Gharbi	1 - Americas/Western Europe
MR	03	Assaba	1 - Americas/Western Europe
MR	04	Gorgol	1 - Americas/Western Europe
MR	05	Brakna	1 - Americas/Western Europe
MR	06	Trarza	1 - Americas/Western Europe
MR	07	Adrar	1 - Americas/Western Europe
MR	08	Dakhlet Nouadhibou	1 - Americas/Western Europe
MR	09	Tagant	1 - Americas/Western Europe
MR	10	Guidimaka	1 - Americas/Western Europe
MR	11	Tiris Zemmour	1 - Americas/Western Europe
MR	12	Inchiri	1 - Americas/Western Europe
MT	00	Malta (general)	3 - Africa/Middle East
MU	00	Oman (general)	3 - Africa/Middle East
MU	01	Ad D?khil?yah	3 - Africa/Middle East
MU	02	Al B??inah	3 - Africa/Middle East
MU	03	Al Wus?á	3 - Africa/Middle East
MU	04	Ash Sharq?yah	3 - Africa/Middle East
MU	05	Az? Z??hirah	3 - Africa/Middle East
MU	06	Masqa?	3 - Africa/Middle East
MU	07	Musandam	3 - Africa/Middle East
MU	08	Z?uf?r	3 - Africa/Middle East
MV	00	Maldives (general)	5 - Asia/Pacific
MV	01	Seenu	5 - Asia/Pacific
MV	02	(MV02)	5 - Asia/Pacific
MV	03	(MV03)	5 - Asia/Pacific
MV	04	(MV04)	5 - Asia/Pacific
MV	05	Laamu	5 - Asia/Pacific
MV	07	(MV07)	5 - Asia/Pacific
MV	08	(MV08)	5 - Asia/Pacific
MV	12	(MV12)	5 - Asia/Pacific
MV	13	(MV13)	5 - Asia/Pacific
MV	14	(MV14)	5 - Asia/Pacific
MV	17	(MV17)	5 - Asia/Pacific
MV	20	(MV20)	5 - Asia/Pacific
MV	23	(MV23)	5 - Asia/Pacific
MV	24	(MV24)	5 - Asia/Pacific
MV	25	(MV25)	5 - Asia/Pacific
MV	26	(MV26)	5 - Asia/Pacific
MV	27	(MV27)	5 - Asia/Pacific
MV	28	(MV28)	5 - Asia/Pacific
MV	29	(MV29)	5 - Asia/Pacific
MV	30	Alifu	5 - Asia/Pacific
MV	31	Baa	5 - Asia/Pacific
MV	32	Dhaalu	5 - Asia/Pacific
MV	33	Faafu	5 - Asia/Pacific
MV	34	Gaafu Alifu	5 - Asia/Pacific
MV	35	Gaafu Dhaalu	5 - Asia/Pacific
MV	36	Haa Alifu	5 - Asia/Pacific
MV	37	Haa Dhaalu	5 - Asia/Pacific
MV	38	Kaafu	5 - Asia/Pacific
MV	39	Lhaviyani	5 - Asia/Pacific
MV	40	Maale	5 - Asia/Pacific
MV	41	Meemu	5 - Asia/Pacific
MV	42	Gnaviyani	5 - Asia/Pacific
MV	43	Noonu	5 - Asia/Pacific
MV	44	Raa	5 - Asia/Pacific
MV	45	Shaviyani	5 - Asia/Pacific
MV	46	Thaa	5 - Asia/Pacific
MV	47	Vaavu	5 - Asia/Pacific
MX	00	Mexico (general)	1 - Americas/Western Europe
MX	01	Aguascalientes	1 - Americas/Western Europe
MX	02	Baja California	1 - Americas/Western Europe
MX	03	Baja California Sur	1 - Americas/Western Europe
MX	04	Campeche	1 - Americas/Western Europe
MX	05	Chiapas	1 - Americas/Western Europe
MX	06	Chihuahua	1 - Americas/Western Europe
MX	07	Coahuila de Zaragoza	1 - Americas/Western Europe
MX	08	Colima	1 - Americas/Western Europe
MX	09	Distrito Federal	1 - Americas/Western Europe
MX	10	Durango	1 - Americas/Western Europe
MX	11	Guanajuato	1 - Americas/Western Europe
MX	12	Guerrero	1 - Americas/Western Europe
MX	13	Hidalgo	1 - Americas/Western Europe
MX	14	Jalisco	1 - Americas/Western Europe
MX	15	México	1 - Americas/Western Europe
MX	16	Michoacán de Ocampo	1 - Americas/Western Europe
MX	17	Morelos	1 - Americas/Western Europe
MX	18	Nayarit	1 - Americas/Western Europe
MX	19	Nuevo León	1 - Americas/Western Europe
MX	20	Oaxaca	1 - Americas/Western Europe
MX	21	Puebla	1 - Americas/Western Europe
MX	22	Querétaro de Arteaga	1 - Americas/Western Europe
MX	23	Quintana Roo	1 - Americas/Western Europe
MX	24	San Luis Potosí	1 - Americas/Western Europe
MX	25	Sinaloa	1 - Americas/Western Europe
MX	26	Sonora	1 - Americas/Western Europe
MX	27	Tabasco	1 - Americas/Western Europe
MX	28	Tamaulipas	1 - Americas/Western Europe
MX	29	Tlaxcala	1 - Americas/Western Europe
MX	30	Veracruz-Llave	1 - Americas/Western Europe
MX	31	Yucatán	1 - Americas/Western Europe
MX	32	Zacatecas	1 - Americas/Western Europe
MY	00	Malaysia (general)	5 - Asia/Pacific
MY	01	Johor	5 - Asia/Pacific
MY	02	Kedah	5 - Asia/Pacific
MY	03	Kelantan	5 - Asia/Pacific
MY	04	Melaka	5 - Asia/Pacific
MY	05	Negeri Sembilan	5 - Asia/Pacific
MY	06	Pahang	5 - Asia/Pacific
MY	07	Perak	5 - Asia/Pacific
MY	08	Perlis	5 - Asia/Pacific
MY	09	Pulau Pinang	5 - Asia/Pacific
MY	11	Sarawak	5 - Asia/Pacific
MY	12	Selangor	5 - Asia/Pacific
MY	13	Terengganu	5 - Asia/Pacific
MY	14	Kuala Lumpur	5 - Asia/Pacific
MY	15	Labuan	5 - Asia/Pacific
MY	16	Sabah	5 - Asia/Pacific
MY	17	Putrajaya	5 - Asia/Pacific
MZ	00	Mozambique (general)	3 - Africa/Middle East
MZ	01	Cabo Delgado	3 - Africa/Middle East
MZ	02	Gaza	3 - Africa/Middle East
MZ	03	Inhambane	3 - Africa/Middle East
MZ	04	Maputo	3 - Africa/Middle East
MZ	05	Sofala	3 - Africa/Middle East
MZ	06	Nampula	3 - Africa/Middle East
MZ	07	Niassa	3 - Africa/Middle East
MZ	08	Tete	3 - Africa/Middle East
MZ	09	Zambézia	3 - Africa/Middle East
MZ	10	Manica	3 - Africa/Middle East
MZ	11	Maputo, Cidade de	3 - Africa/Middle East
NC	00	New Caledonia (general)	1 - Americas/Western Europe
NE	00	Niue (general)	1 - Americas/Western Europe
NF	00	Norfolk Island (general)	1 - Americas/Western Europe
NG	00	Niger (general)	3 - Africa/Middle East
NG	01	Agadez	3 - Africa/Middle East
NG	02	Diffa	3 - Africa/Middle East
NG	03	Dosso	3 - Africa/Middle East
NG	04	Maradi	3 - Africa/Middle East
NG	05	(NG05)	3 - Africa/Middle East
NG	06	Tahoua	3 - Africa/Middle East
NG	07	Zinder	3 - Africa/Middle East
NG	08	Niamey	3 - Africa/Middle East
NG	09	Tillabéri	3 - Africa/Middle East
NH	00	Vanuatu (general)	5 - Asia/Pacific
NH	05	(NH05)	5 - Asia/Pacific
NH	06	(NH06)	5 - Asia/Pacific
NH	07	Torba	5 - Asia/Pacific
NH	08	(NH08)	5 - Asia/Pacific
NH	09	(NH09)	5 - Asia/Pacific
NH	10	(NH10)	5 - Asia/Pacific
NH	11	(NH11)	5 - Asia/Pacific
NH	12	(NH12)	5 - Asia/Pacific
NH	13	Sanma	5 - Asia/Pacific
NH	14	Shepherd	5 - Asia/Pacific
NH	15	Tafea	5 - Asia/Pacific
NH	16	Malampa	5 - Asia/Pacific
NH	17	Penama	5 - Asia/Pacific
NH	18	Shefa	5 - Asia/Pacific
NI	00	Nigeria (general)	3 - Africa/Middle East
NI	05	Lagos	3 - Africa/Middle East
NI	10	(NI10)	3 - Africa/Middle East
NI	11	Abuja Federal Capital Territory	3 - Africa/Middle East
NI	12	(NI12)	3 - Africa/Middle East
NI	16	Ogun	3 - Africa/Middle East
NI	17	(NI17)	3 - Africa/Middle East
NI	18	(NI18)	3 - Africa/Middle East
NI	20	(NI20)	3 - Africa/Middle East
NI	21	Akwa Ibom	3 - Africa/Middle East
NI	22	Cross River	3 - Africa/Middle East
NI	23	Kaduna	3 - Africa/Middle East
NI	24	Katsina	3 - Africa/Middle East
NI	25	Anambra	3 - Africa/Middle East
NI	26	Benue	3 - Africa/Middle East
NI	27	Borno	3 - Africa/Middle East
NI	28	Imo	3 - Africa/Middle East
NI	29	Kano	3 - Africa/Middle East
NI	30	Kwara	3 - Africa/Middle East
NI	31	Niger	3 - Africa/Middle East
NI	32	Oyo	3 - Africa/Middle East
NI	34	(NI34)	3 - Africa/Middle East
NI	35	Adamawa	3 - Africa/Middle East
NI	36	Delta	3 - Africa/Middle East
NI	37	Edo	3 - Africa/Middle East
NI	39	Jigawa	3 - Africa/Middle East
NI	40	Kebbi	3 - Africa/Middle East
NI	41	Kogi	3 - Africa/Middle East
NI	42	Osun	3 - Africa/Middle East
NI	43	Taraba	3 - Africa/Middle East
NI	44	Yobe	3 - Africa/Middle East
NI	45	Abia	3 - Africa/Middle East
NI	46	Bauchi	3 - Africa/Middle East
NI	47	Enugu	3 - Africa/Middle East
NI	48	Ondo	3 - Africa/Middle East
NI	49	Plateau	3 - Africa/Middle East
NI	50	Rivers	3 - Africa/Middle East
NI	51	Sokoto	3 - Africa/Middle East
NI	52	Bayelsa	3 - Africa/Middle East
NI	53	Ebonyi	3 - Africa/Middle East
NI	54	Ekiti	3 - Africa/Middle East
NI	55	Gombe	3 - Africa/Middle East
NI	56	Nassarawa	3 - Africa/Middle East
NI	57	Zamfara	3 - Africa/Middle East
NL	00	Netherlands (general)	1 - Americas/Western Europe
NL	01	Drenthe	1 - Americas/Western Europe
NL	02	Friesland	1 - Americas/Western Europe
NL	03	Gelderland	1 - Americas/Western Europe
NL	04	Groningen	1 - Americas/Western Europe
NL	05	Limburg	1 - Americas/Western Europe
NL	06	Noord-Brabant	1 - Americas/Western Europe
NL	07	Noord-Holland	1 - Americas/Western Europe
NL	09	Utrecht	1 - Americas/Western Europe
NL	10	Zeeland	1 - Americas/Western Europe
NL	11	Zuid-Holland	1 - Americas/Western Europe
NL	15	Overijssel	1 - Americas/Western Europe
NL	16	Flevoland	1 - Americas/Western Europe
NM	00	No Man?s Land (general)	3 - Africa/Middle East
NO	00	Norway (general)	1 - Americas/Western Europe
NO	01	Akershus	1 - Americas/Western Europe
NO	02	Aust-Agder	1 - Americas/Western Europe
NO	04	Buskerud	1 - Americas/Western Europe
NO	05	Finnmark	1 - Americas/Western Europe
NO	06	Hedmark	1 - Americas/Western Europe
NO	07	Hordaland	1 - Americas/Western Europe
NO	08	Møre og Romsdal	1 - Americas/Western Europe
NO	09	Nordland	1 - Americas/Western Europe
NO	10	Nord-Trøndelag	1 - Americas/Western Europe
NO	11	Oppland	1 - Americas/Western Europe
NO	12	Oslo	1 - Americas/Western Europe
NO	13	Østfold	1 - Americas/Western Europe
NO	14	Rogaland	1 - Americas/Western Europe
NO	15	Sogn og Fjordane	1 - Americas/Western Europe
NO	16	Sør-Trøndelag	1 - Americas/Western Europe
NO	17	Telemark	1 - Americas/Western Europe
NO	18	Troms	1 - Americas/Western Europe
NO	19	Vest-Agder	1 - Americas/Western Europe
NO	20	Vestfold	1 - Americas/Western Europe
NP	00	Nepal (general)	5 - Asia/Pacific
NP	01	B?gmat?	5 - Asia/Pacific
NP	02	Bher?	5 - Asia/Pacific
NP	03	Dhawal?giri	5 - Asia/Pacific
NP	04	Gandak?	5 - Asia/Pacific
NP	05	Janakpur	5 - Asia/Pacific
NP	06	Karn?l?	5 - Asia/Pacific
NP	07	Kos?	5 - Asia/Pacific
NP	08	Lumbin?	5 - Asia/Pacific
NP	09	Mah?k?l?	5 - Asia/Pacific
NP	10	Mech?	5 - Asia/Pacific
NP	11	N?r?yan?	5 - Asia/Pacific
NP	12	R?pt?	5 - Asia/Pacific
NP	13	Sagarm?th?	5 - Asia/Pacific
NP	14	Set?	5 - Asia/Pacific
NR	00	Nauru (general)	5 - Asia/Pacific
NR	01	Aiwo	5 - Asia/Pacific
NR	02	Anabar	5 - Asia/Pacific
NR	03	Anetan	5 - Asia/Pacific
NR	04	Anibare	5 - Asia/Pacific
NR	05	Baiti	5 - Asia/Pacific
NR	06	Boe	5 - Asia/Pacific
NR	07	Buada	5 - Asia/Pacific
NR	08	Denigomodu	5 - Asia/Pacific
NR	09	Ewa	5 - Asia/Pacific
NR	10	Ijuw	5 - Asia/Pacific
NR	11	Meneng	5 - Asia/Pacific
NR	12	Nibok	5 - Asia/Pacific
NR	13	Uaboe	5 - Asia/Pacific
NR	14	Yaren	5 - Asia/Pacific
NS	00	Suriname (general)	1 - Americas/Western Europe
NS	10	Brokopondo	1 - Americas/Western Europe
NS	11	Commewijne	1 - Americas/Western Europe
NS	12	Coronie	1 - Americas/Western Europe
NS	13	Marowijne	1 - Americas/Western Europe
NS	14	Nickerie	1 - Americas/Western Europe
NS	15	Para	1 - Americas/Western Europe
NS	16	Paramaribo	1 - Americas/Western Europe
NS	17	Saramacca	1 - Americas/Western Europe
NS	18	Sipaliwini	1 - Americas/Western Europe
NS	19	Wanica	1 - Americas/Western Europe
NT	00	Netherlands Antilles (general)	1 - Americas/Western Europe
NU	00	Nicaragua (general)	1 - Americas/Western Europe
NU	01	Boaco	1 - Americas/Western Europe
NU	02	Carazo	1 - Americas/Western Europe
NU	03	Chinandega	1 - Americas/Western Europe
NU	04	Chontales	1 - Americas/Western Europe
NU	05	Estelí	1 - Americas/Western Europe
NU	06	Granada	1 - Americas/Western Europe
NU	07	Jinotega	1 - Americas/Western Europe
NU	08	León	1 - Americas/Western Europe
NU	09	Madriz	1 - Americas/Western Europe
NU	10	Managua	1 - Americas/Western Europe
NU	11	Masaya	1 - Americas/Western Europe
NU	12	Matagalpa	1 - Americas/Western Europe
NU	13	Nueva Segovia	1 - Americas/Western Europe
NU	14	Río San Juan	1 - Americas/Western Europe
NU	15	Rivas	1 - Americas/Western Europe
NU	16	(NU16)	1 - Americas/Western Europe
NU	17	Atlántico Norte	1 - Americas/Western Europe
NU	18	Atlántico Sur	1 - Americas/Western Europe
NZ	00	New Zealand (general)	1 - Americas/Western Europe
NZ	01	(NZ01)	1 - Americas/Western Europe
NZ	03	(NZ03)	1 - Americas/Western Europe
NZ	04	(NZ04)	1 - Americas/Western Europe
NZ	07	(NZ07)	1 - Americas/Western Europe
NZ	08	(NZ08)	1 - Americas/Western Europe
NZ	09	(NZ09)	1 - Americas/Western Europe
NZ	10	Chatham Islands	1 - Americas/Western Europe
NZ	11	(NZ11)	1 - Americas/Western Europe
NZ	12	(NZ12)	1 - Americas/Western Europe
NZ	13	(NZ13)	1 - Americas/Western Europe
NZ	14	(NZ14)	1 - Americas/Western Europe
NZ	16	(NZ16)	1 - Americas/Western Europe
NZ	17	(NZ17)	1 - Americas/Western Europe
NZ	18	(NZ18)	1 - Americas/Western Europe
NZ	19	(NZ19)	1 - Americas/Western Europe
NZ	20	(NZ20)	1 - Americas/Western Europe
NZ	21	(NZ21)	1 - Americas/Western Europe
NZ	22	(NZ22)	1 - Americas/Western Europe
NZ	24	(NZ24)	1 - Americas/Western Europe
NZ	26	(NZ26)	1 - Americas/Western Europe
NZ	27	(NZ27)	1 - Americas/Western Europe
NZ	28	(NZ28)	1 - Americas/Western Europe
NZ	29	(NZ29)	1 - Americas/Western Europe
NZ	30	(NZ30)	1 - Americas/Western Europe
NZ	31	(NZ31)	1 - Americas/Western Europe
NZ	32	(NZ32)	1 - Americas/Western Europe
NZ	33	(NZ33)	1 - Americas/Western Europe
NZ	34	(NZ34)	1 - Americas/Western Europe
NZ	35	(NZ35)	1 - Americas/Western Europe
NZ	36	(NZ36)	1 - Americas/Western Europe
NZ	37	(NZ37)	1 - Americas/Western Europe
NZ	38	(NZ38)	1 - Americas/Western Europe
NZ	39	(NZ39)	1 - Americas/Western Europe
NZ	40	(NZ40)	1 - Americas/Western Europe
NZ	41	(NZ41)	1 - Americas/Western Europe
NZ	43	(NZ43)	1 - Americas/Western Europe
NZ	45	(NZ45)	1 - Americas/Western Europe
NZ	46	(NZ46)	1 - Americas/Western Europe
NZ	47	(NZ47)	1 - Americas/Western Europe
NZ	48	(NZ48)	1 - Americas/Western Europe
NZ	49	(NZ49)	1 - Americas/Western Europe
NZ	50	(NZ50)	1 - Americas/Western Europe
NZ	51	(NZ51)	1 - Americas/Western Europe
NZ	52	(NZ52)	1 - Americas/Western Europe
NZ	53	(NZ53)	1 - Americas/Western Europe
NZ	54	(NZ54)	1 - Americas/Western Europe
NZ	55	(NZ55)	1 - Americas/Western Europe
NZ	56	(NZ56)	1 - Americas/Western Europe
NZ	57	(NZ57)	1 - Americas/Western Europe
NZ	58	(NZ58)	1 - Americas/Western Europe
NZ	59	(NZ59)	1 - Americas/Western Europe
NZ	60	(NZ60)	1 - Americas/Western Europe
NZ	61	(NZ61)	1 - Americas/Western Europe
NZ	63	(NZ63)	1 - Americas/Western Europe
NZ	65	(NZ65)	1 - Americas/Western Europe
NZ	66	(NZ66)	1 - Americas/Western Europe
NZ	67	(NZ67)	1 - Americas/Western Europe
NZ	68	(NZ68)	1 - Americas/Western Europe
NZ	69	(NZ69)	1 - Americas/Western Europe
NZ	70	(NZ70)	1 - Americas/Western Europe
NZ	71	(NZ71)	1 - Americas/Western Europe
NZ	72	(NZ72)	1 - Americas/Western Europe
NZ	73	(NZ73)	1 - Americas/Western Europe
NZ	74	(NZ74)	1 - Americas/Western Europe
NZ	76	(NZ76)	1 - Americas/Western Europe
NZ	77	(NZ77)	1 - Americas/Western Europe
NZ	78	(NZ78)	1 - Americas/Western Europe
NZ	79	(NZ79)	1 - Americas/Western Europe
NZ	81	(NZ81)	1 - Americas/Western Europe
NZ	82	(NZ82)	1 - Americas/Western Europe
NZ	83	(NZ83)	1 - Americas/Western Europe
NZ	84	(NZ84)	1 - Americas/Western Europe
NZ	85	(NZ85)	1 - Americas/Western Europe
NZ	86	(NZ86)	1 - Americas/Western Europe
NZ	88	(NZ88)	1 - Americas/Western Europe
NZ	89	(NZ89)	1 - Americas/Western Europe
NZ	90	(NZ90)	1 - Americas/Western Europe
NZ	91	(NZ91)	1 - Americas/Western Europe
NZ	92	(NZ92)	1 - Americas/Western Europe
NZ	93	(NZ93)	1 - Americas/Western Europe
NZ	95	(NZ95)	1 - Americas/Western Europe
NZ	96	(NZ96)	1 - Americas/Western Europe
NZ	97	(NZ97)	1 - Americas/Western Europe
NZ	98	(NZ98)	1 - Americas/Western Europe
NZ	99	(NZ99)	1 - Americas/Western Europe
NZ	A1	(NZA1)	1 - Americas/Western Europe
NZ	A2	(NZA2)	1 - Americas/Western Europe
NZ	A3	(NZA3)	1 - Americas/Western Europe
NZ	A4	(NZA4)	1 - Americas/Western Europe
NZ	A6	(NZA6)	1 - Americas/Western Europe
NZ	A8	(NZA8)	1 - Americas/Western Europe
NZ	B2	(NZB2)	1 - Americas/Western Europe
NZ	B3	(NZB3)	1 - Americas/Western Europe
NZ	B4	(NZB4)	1 - Americas/Western Europe
NZ	D4	(NZD4)	1 - Americas/Western Europe
NZ	D5	(NZD5)	1 - Americas/Western Europe
NZ	D6	(NZD6)	1 - Americas/Western Europe
NZ	D8	(NZD8)	1 - Americas/Western Europe
NZ	D9	(NZD9)	1 - Americas/Western Europe
NZ	E1	(NZE1)	1 - Americas/Western Europe
NZ	E2	(NZE2)	1 - Americas/Western Europe
NZ	E3	(NZE3)	1 - Americas/Western Europe
NZ	E4	(NZE4)	1 - Americas/Western Europe
NZ	E5	(NZE5)	1 - Americas/Western Europe
NZ	E6	(NZE6)	1 - Americas/Western Europe
NZ	E7	Auckland	1 - Americas/Western Europe
NZ	E8	Bay of Plenty	1 - Americas/Western Europe
NZ	E9	Canterbury	1 - Americas/Western Europe
NZ	F1	Gisborne	1 - Americas/Western Europe
NZ	F2	Hawke's Bay	1 - Americas/Western Europe
NZ	F3	Manawatu-Wanganui	1 - Americas/Western Europe
NZ	F4	Marlborough	1 - Americas/Western Europe
NZ	F5	Nelson	1 - Americas/Western Europe
NZ	F6	Northland	1 - Americas/Western Europe
NZ	F7	Otago	1 - Americas/Western Europe
NZ	F8	Southland	1 - Americas/Western Europe
NZ	F9	Taranaki	1 - Americas/Western Europe
NZ	G1	Waikato	1 - Americas/Western Europe
NZ	G2	Wellington	1 - Americas/Western Europe
NZ	G3	West Coast	1 - Americas/Western Europe
OS	00	Oceans (general)	1 - Americas/Western Europe
PA	00	Paraguay (general)	1 - Americas/Western Europe
PA	01	Alto Paraná	1 - Americas/Western Europe
PA	02	Amambay	1 - Americas/Western Europe
PA	04	Caaguazú	1 - Americas/Western Europe
PA	05	Caazapá	1 - Americas/Western Europe
PA	06	Central	1 - Americas/Western Europe
PA	07	Concepción	1 - Americas/Western Europe
PA	08	Cordillera	1 - Americas/Western Europe
PA	10	Guairá	1 - Americas/Western Europe
PA	11	Itapúa	1 - Americas/Western Europe
PA	12	Misiones	1 - Americas/Western Europe
PA	13	Ñeembucú	1 - Americas/Western Europe
PA	15	Paraguarí	1 - Americas/Western Europe
PA	16	Presidente Hayes	1 - Americas/Western Europe
PA	17	San Pedro	1 - Americas/Western Europe
PA	19	Canindeyú	1 - Americas/Western Europe
PA	22	Asunción	1 - Americas/Western Europe
PA	23	Alto Paraguay	1 - Americas/Western Europe
PA	24	Boquerón	1 - Americas/Western Europe
PC	00	Pitcairn Islands (general)	1 - Americas/Western Europe
PE	00	Peru (general)	1 - Americas/Western Europe
PE	01	Amazonas	1 - Americas/Western Europe
PE	02	Ancash	1 - Americas/Western Europe
PE	03	Apurímac	1 - Americas/Western Europe
PE	04	Arequipa	1 - Americas/Western Europe
PE	05	Ayacucho	1 - Americas/Western Europe
PE	06	Cajamarca	1 - Americas/Western Europe
PE	07	Callao	1 - Americas/Western Europe
PE	08	Cusco	1 - Americas/Western Europe
PE	09	Huancavelica	1 - Americas/Western Europe
PE	10	Huanuco	1 - Americas/Western Europe
PE	11	Ica	1 - Americas/Western Europe
PE	12	Junín	1 - Americas/Western Europe
PE	13	La Libertad	1 - Americas/Western Europe
PE	14	Lambayeque	1 - Americas/Western Europe
PE	15	Lima	1 - Americas/Western Europe
PE	16	Loreto	1 - Americas/Western Europe
PE	17	Madre de Dios	1 - Americas/Western Europe
PE	18	Moquegua	1 - Americas/Western Europe
PE	19	Pasco	1 - Americas/Western Europe
PE	20	Piura	1 - Americas/Western Europe
PE	21	Puno	1 - Americas/Western Europe
PE	22	San Martín	1 - Americas/Western Europe
PE	23	Tacna	1 - Americas/Western Europe
PE	24	Tumbes	1 - Americas/Western Europe
PE	25	Ucayali	1 - Americas/Western Europe
PF	00	Paracel Islands (general)	5 - Asia/Pacific
PF	0Z	disputed	5 - Asia/Pacific
PF	99	PF99	5 - Asia/Pacific
PG	00	Spratly Islands (general)	5 - Asia/Pacific
PG	0Z	disputed	5 - Asia/Pacific
PK	00	Pakistan (general)	5 - Asia/Pacific
PK	01	Federally Administered Tribal Areas	5 - Asia/Pacific
PK	02	Balochist?n	5 - Asia/Pacific
PK	03	North-West Frontier	5 - Asia/Pacific
PK	04	Punjab	5 - Asia/Pacific
PK	05	Sindh	5 - Asia/Pacific
PK	06	Azad Kashmir	5 - Asia/Pacific
PK	07	Northern Areas	5 - Asia/Pacific
PK	08	Isl?m?b?d	5 - Asia/Pacific
PL	00	Poland (general)	2 - Eastern Europe
PL	23	(PL23)	2 - Eastern Europe
PL	24	(PL24)	2 - Eastern Europe
PL	25	(PL25)	2 - Eastern Europe
